URL,Query,Site is published,Дата запуска,Anchor,Acceptor,Проставлена,Дата простановки,Картинки,LLM,В индексе? (10.10.25),В индексе? (17.10.25),Сайт в индексе,Цитата в индексе,Blacklist,Error Log,Host,Server,Country,Lang,Status generator,Status Add-link,URL Rating,Last_Check_Date,Last_Quote_Check_Date
https://valkomnandesverige.se/,Casino 5 euro deposit utan svensk licens,TRUE,26.09.2025,spela på ett casino utan svensk licens,https://lecapsole.com/,TRUE,01/10/2025 18:45,,,ДА,ДА,Нет | 31.01.2026,Нет | 31.01.2026,,,valkomnandesverige.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://sakrapersonforflyttningar.se,Casino utan svensk licens instant bank,TRUE,07/12/2025 8:12,casino utan svensk licens,https://f12.se/ ,TRUE,09/12/2025 17:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,sakrapersonforflyttningar.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://membraneswitch.se,Betting utan svensk licens trustly,TRUE,07/12/2025 9:14,casino utan licens,https://f12.se/ ,TRUE,09/12/2025 18:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,membraneswitch.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://rosorum.se,Casino utan svensk licens faktura,TRUE,07/12/2025 10:11,casino utan svensk licens,https://f12.se/ ,TRUE,09/12/2025 18:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,rosorum.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://vetenskapsfestival.se,Casino med apple pay utan svensk licens,TRUE,07/12/2025 11:12,casino utan svensk,https://f12.se/ ,TRUE,15/12/2025 07:25,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,vetenskapsfestival.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://sycirce.se,Neosurf casino utan svensk licens,TRUE,08/12/2025 8:19,casino utan svensk licens,https://f12.se/ ,TRUE,15/12/2025 07:25,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,sycirce.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.fyratassarskennel.se ,Casino utan svensk licens ecopayz,TRUE,07/12/2025 13:12,casino utan svensk licens,https://f12.se/ ,TRUE,15/12/2025 07:26,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,fyratassarskennel.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://kinakrogen.se,Nya casino utan svensk licens,TRUE,07/12/2025 14:14,casino utan svensk licens,https://f12.se/ ,TRUE,15/12/2025 07:26,,,,,Нет данных,Нет данных,,The resource you are requesting could not be found | 404 страница,The resource you are requesting could not be found | 404 страница,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://sagvaddusag.se,Casino utan svensk licens visa,TRUE,07/12/2025 15:11,casino utan svensk licens,https://f12.se/ ,TRUE,15/12/2025 07:27,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,sagvaddusag.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.attention-enkoping.se,Neteller casino utan svensk licens,TRUE,07/12/2025 16:13,casino utan svensk licens,https://f12.se/ ,TRUE,16/12/2025 08:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,attention-enkoping.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://olsmassan.se,MGA Casino,TRUE,07/12/2025 17:11,casinon med svensk licens,https://f12.se/ ,TRUE,16/12/2025 08:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,olsmassan.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://fij.se,Casino paypal,TRUE,08/12/2025 10:09,casino utan svensk licens,https://f12.se/ ,TRUE,16/12/2025 08:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,fij.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.lillateaterniaxmar.se,Paysafecard casino,TRUE,07/12/2025 19:14,casinon med och utan svensk licens,https://f12.se/ ,TRUE,16/12/2025 09:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,lillateaterniaxmar.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://ergonordic.se,Klarna casino,TRUE,07/12/2025 20:11,casinon med svensk licens,https://f12.se/ ,TRUE,16/12/2025 09:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,ergonordic.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.thaisabai.se,Astropay casino,TRUE,07/12/2025 21:12,online casinon,https://sealoe.se/,TRUE,17/12/2025 10:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,thaisabai.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://sticksjodiscgolf.se,Bettingsidor med zimpler,TRUE,07/12/2025 22:12,bettingsidorna,https://sealoe.se/,TRUE,17/12/2025 10:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,sticksjodiscgolf.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.kristinasoderstrom.se,Casino utan svensk licens 10 euro,TRUE,07/12/2025 23:12,casino utan svensk licens,https://sealoe.se/,TRUE,17/12/2025 10:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,kristinasoderstrom.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://brfalbertina.se,Casino 5 euro deposit utan svensk licens,TRUE,08/12/2025 10:30,casino utan svensk licens,https://sealoe.se/,TRUE,17/12/2025 11:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,The resource you are requesting could not be found | 404 страница,brfalbertina.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://hokerumsgard.se,Casino utan Svensk Licens,TRUE,09/12/2025 12:46,utländska casinon,https://eggsinc.se/,TRUE,18/12/2025 18:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,hokerumsgard.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://kittelfjallservice.se,bästa casinon online utan svensk licens och spelpaus,TRUE,09/12/2025 12:16,casino utan svensk licens,https://sealoe.se/,TRUE,19/12/2025 18:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,kittelfjallservice.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://detfinnsialingsas.se/,Betting utan svensk licens,TRUE,09/12/2025 13:11,utländska spelsajter,https://eggsinc.se/,TRUE,19/12/2025 19:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,detfinnsialingsas.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.kennelvassruggen.se/,Casino utan svensk licens kreditkort,TRUE,09/12/2025 13:29,casino utan svensk licens,https://sealoe.se/,TRUE,19/12/2025 19:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,kennelvassruggen.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://fritidsmarknad.se/,Utländska casino med bankid,TRUE,09/12/2025 13:54,spela på utländska casinon,https://eggsinc.se/,TRUE,18/12/2025 12:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,fritidsmarknad.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://katako.se/,Betting utan svensk licens bankid,TRUE,09/12/2025 14:08,Utländska casinon,https://eggsinc.se/,TRUE,19/12/2025 19:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,katako.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://hastvagen.se/,nv casino recension,TRUE,26/12/2025 19:18,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,hastvagen.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://studio2000.se/,spinlander recension,TRUE,26/12/2025 19:30,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,studio2000.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://northmountainlodge.se/,spinrise recension,TRUE,26/12/2025 19:50,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,northmountainlodge.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://matkassen247.se/,turbo wins recension,TRUE,26/12/2025 20:05,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,matkassen247.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://desam.se/,slotzy recension,TRUE,29/12/2025 09:30,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,desam.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://burgersofriends.se/,winspirit recension,TRUE,29/12/2025 09:48,,,FALSE,,,,,,Нет | 30.01.2026,Да | 30.01.2026,,,burgersofriends.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://bioimpact.se/,lyrabet recension,TRUE,29/12/2025 10:13,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bioimpact.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://mobilpart.se/,hugo casino recension,TRUE,29/12/2025 10:42,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,mobilpart.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://frisqholding.se/,slotsvader recension,TRUE,29/12/2025 11:34,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,frisqholding.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://attefallsspecialisten.se/,foxy gold recension,TRUE,29/12/2025 11:17,,,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,attefallsspecialisten.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://bigtwin.se/,lunarspins,TRUE,03/01/2026 18:12,,Lunarspins,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bigtwin.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://linnestadensbryggeri.se/,lucky trunk,TRUE,03/01/2026 19:12,,Lucky Trunk,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,linnestadensbryggeri.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://www.narvarjeresaraknas.se/,freespinza,TRUE,03/01/2026 20:10,,Freespinza,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,narvarjeresaraknas.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://tvrl.se/,kokobet,TRUE,03/01/2026 21:13,,kokobet,FALSE,,,,,,Да | 30.01.2026,Нет | 30.01.2026,,,tvrl.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://erikedin.se/,instaspin,TRUE,03/01/2026 22:13,,Instapin,FALSE,,,,,,Да | 30.01.2026,Нет | 30.01.2026,,,erikedin.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://hundensdaghem.se/,betninja,TRUE,03/01/2026 23:11,,Betninja,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,hundensdaghem.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://monostore.se/,shakebet,TRUE,04/01/2026 1:12,,Shakebet,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,monostore.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://winteractive.se/,dracula casino,TRUE,04/01/2026 2:14,,Dracula Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,winteractive.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://naraochnaturlig.se/,slotmonster,TRUE,04/01/2026 3:14,,SlotMonster,FALSE,,,,,,Да | 30.01.2026,Нет | 30.01.2026,,,naraochnaturlig.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://www.mitthav.nu/,glitchspin,TRUE,04/01/2026 6:14,,Glitchspin,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,В JSON от Архитектора отсутствует 'design_seed'. [line 16] | Генератор PFX,mitthav.nu,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://www.vattel.se/,wild tokyo,TRUE,08/01/2026 9:20,,Wild Tokyo,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,vattel.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://folketshusfalkenberg.se/,rolling slots,TRUE,08/01/2026 18:00,,https://drive.google.com/drive/u/0/folders/1RH89dri6mop9-QwabZztFI0a20GEMZjF,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,folketshusfalkenberg.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://vagenisvenskakyrkan.se/,joki casino,TRUE,08/01/2026 18:15,,Joki Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,vagenisvenskakyrkan.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://hunddagiset.se/,incognito casino,TRUE,08/01/2026 19:17,,Incognito Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,hunddagiset.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://lenahoel.se/,skyhills casino,TRUE,09/01/2026 6:24,,SkyHills Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,lenahoel.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://robinsoncrusoe.se/,lucky pays casino,TRUE,09/01/2026 10:54,,Lucky Pays Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,robinsoncrusoe.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://moderaternakarlstad.se/,lucky fuel casino,TRUE,09/01/2026 11:27,,Lucky Fuel Casino,FALSE,,,,,,Да | 29.01.2026,Да | 30.01.2026,,,moderaternakarlstad.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://thevice.nu/,taste vegas casino,TRUE,09/01/2026 15:29,,Taste Vegas Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,thevice.nu,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://toppens.se/,nitro win casino,TRUE,09/01/2026 15:51,,NitroWin Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,toppens.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://moruddensbrygga.se/,spinmills casino,TRUE,10/01/2026 0:13,,SpinMills Casino,FALSE,,,,,,Да | 30.01.2026,Да | 30.01.2026,,,moruddensbrygga.se,seotech-web-media1,SE,sv,complited,skip,,04.03.2026,04.03.2026
https://blogemup.se/,Casino utan svensk licens snabba uttag,TRUE,13/12/2025 07:11,casino utan svensk licens,https://sealoe.se/,TRUE,18/12/2025 13:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,blogemup.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://fitnessfive.se/,Casino utan svensk licens no deposit bonus,TRUE,13/12/2025 08:11,casino utan svensk licens,https://sealoe.se/,TRUE,18/12/2025 13:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,fitnessfive.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://boraspinball.se/,Сasino utan omsättningskrav,TRUE,13/12/2025 09:13,casinobonusar utan omsättningskrav,https://sealoe.se/,TRUE,18/12/2025 13:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,boraspinball.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://redimat.se/,Casino utan konto,TRUE,20/12/2025 07:13,casino utan konto,https://podca.se/,TRUE,29/12/2025 09:28,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,redimat.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://foraaik.se/,Casino utan bankid,TRUE,20/12/2025 08:14,casino utan konto,https://podca.se/,TRUE,29/12/2025 09:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,foraaik.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://runtminknut.se/,Pay and play casino utan svensk licens,TRUE,13/12/2025 12:13,casino utan svensk licens,https://sealoe.se/,TRUE,19/12/2025 20:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,runtminknut.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://thaisingbar.se/,Casino trustly utan svensk licens,TRUE,13/12/2025 13:14,casino utan svensk licens,https://sealoe.se/,TRUE,20/12/2025 20:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,thaisingbar.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://ohvegan.se/,Zimpler casino utan licens,TRUE,13/12/2025 14:13,Casino utan svensk licens,https://sealoe.se/,TRUE,20/12/2025 21:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,ohvegan.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://engelholmsterrangryttare.se/,Netent casino utan svensk licens,TRUE,13/12/2025 15:14,utländska casinon,https://eggsinc.se/,TRUE,20/12/2025 21:20,,,,,Да | 29.01.2026,Да | 30.01.2026,,,engelholmsterrangryttare.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://dahlbergsreklam.se/,Casino utan svensk licens skrill,TRUE,13/12/2025 16:12,online casino utan svensk licens,https://sealoe.se/,TRUE,20/12/2025 21:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,dahlbergsreklam.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://djurskyddetbollnas-ovanaker.se/,Casino utan svensk licens mastercard,TRUE,13/12/2025 17:14,utländska spelbolag,https://eggsinc.se/,TRUE,20/12/2025 22:00,,,,,Да | 29.01.2026,Да | 30.01.2026,,,djurskyddetbollnas-ovanaker.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://queerforvaltningen.se/,Bitcoin casino utan svensk licens,TRUE,13/12/2025 18:17,casino utan svensk licens,https://sealoe.se/,TRUE,21/12/2025 22:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,queerforvaltningen.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://christensensantikvariat.se/,Casino utan svensk licens instant bank,TRUE,13/12/2025 19:15,utländska casinon,https://eggsinc.se/,TRUE,21/12/2025 23:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,christensensantikvariat.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://cityentreprenad.se/,Betting utan svensk licens trustly,TRUE,20/12/2025 09:13,betting utan svensk licens,https://podca.se/,TRUE,29/12/2025 10:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,Service unavailable - try again later or consider setting this node to retry automatically (in the node settings) | Append to Weekly Log,cityentreprenad.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://stauppbolaget.se/,Casino utan svensk licens faktura,TRUE,13/12/2025 21:11,casino utan svensk licens,https://sealoe.se/,TRUE,21/12/2025 23:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,stauppbolaget.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://kurtisbaby.se/,Casino med apple pay utan svensk licens,TRUE,13/12/2025 22:13,casinona utan svensk licens,https://sealoe.se/,TRUE,21/12/2025 23:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,kurtisbaby.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://body-rocks.se/,Neosurf casino utan svensk licens,TRUE,13/12/2025 23:12,casino utan svensk licens,https://sealoe.se/,TRUE,22/12/2025 00:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,body-rocks.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://bilverkstadsguide.se/,Casino utan svensk licens ecopayz,TRUE,14/12/2025 00:11,Utländska casinon,https://eggsinc.se/,TRUE,23/12/2025 00:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bilverkstadsguide.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://bokfreak.se/,Nya casino utan svensk licens,TRUE,14/12/2025 01:12,casino utan svensk licens,https://sealoe.se/,TRUE,23/12/2025 01:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bokfreak.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://timberontop.se/,Casino utan svensk licens visa,TRUE,20/12/2025 11:14,casino utan svensk licens,https://podca.se/,TRUE,29/12/2025 10:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,The service is receiving too many requests from you | Generate JS,timberontop.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://subterranea.se/,Neteller casino utan svensk licens,TRUE,14/12/2025 03:12,casino med en utländsk licens,https://eggsinc.se/,TRUE,23/12/2025 01:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,subterranea.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://blomsterfabriken.se/,MGA Casino,TRUE,14/12/2025 04:12,casinon med licens,https://sealoe.se/,TRUE,23/12/2025 01:40,,,,,Да | 29.01.2026,Да | 30.01.2026,,,blomsterfabriken.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://naturforskaren.se/,Casino paypal,TRUE,14/12/2025 05:12,minst de med svensk licens,https://sealoe.se/,TRUE,23/12/2025 02:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,naturforskaren.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.whodunit.se/,Paysafecard casino,TRUE,14/12/2025 06:12,Att spela på online casino,https://sealoe.se/,TRUE,24/12/2025 02:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,whodunit.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://skillingevarv.se/,Klarna casino,TRUE,14/12/2025 07:12,casino utan svensk licens,https://sealoe.se/,TRUE,24/12/2025 03:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,skillingevarv.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://lyrix.se/,Astropay casino,TRUE,14/12/2025 08:11,onlinecasinona i Sverige som accepterar AstroPay,https://sealoe.se/,TRUE,24/12/2025 03:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,lyrix.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://entreprenorsstaden.nu/,Bettingsidor med zimpler,TRUE,14/12/2025 09:12,betalningsmetoder,https://sealoe.se/,TRUE,24/12/2025 03:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,entreprenorsstaden.nu,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://brinkstorp.se/,Casino utan svensk licens 10 euro,TRUE,14/12/2025 10:12,casino med 10 euro,https://sealoe.se/,TRUE,24/12/2025 04:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,brinkstorp.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://jonsbodacamping.se/,Casino 5 euro deposit utan svensk licens,TRUE,14/12/2025 11:13,casino utan svensk licens,https://playfirstwatch.com/,TRUE,25/12/2025 04:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,,jonsbodacamping.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://bergabrassband.se/,bästa svenska casinon,TRUE,14/01/2026 10:39,bästa online casinot,https://klimatstudenterna.se/,TRUE,16/01/2026 11:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bergabrassband.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://stenansiktet.se/,svenska casinon med snabba uttag,TRUE,14/01/2026 11:20,bästa casinot med snabba uttag,https://klimatstudenterna.se/,TRUE,16/01/2026 11:20,,,,,Да | 29.01.2026,Нет | 30.01.2026,,,stenansiktet.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://iwers.nu/,säkra svenska casinon,TRUE,14/01/2026 11:52,casinon med svensk licens,https://klimatstudenterna.se/,TRUE,16/01/2026 11:40,,,,,Да | 30.01.2026,Нет | 30.01.2026,,Cannot read properties of undefined (reading 'parts') | Generate an image,iwers.nu,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.tellux.se/,svenska casinon för nybörjare,TRUE,14/01/2026 12:13,bästa svenska casinona,https://klimatstudenterna.se/,TRUE,16/01/2026 12:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,tellux.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://bergmansbageri.se/,svenska casinon med hög RTP,TRUE,14/01/2026 12:35,svenska casinon,https://klimatstudenterna.se/,TRUE,16/01/2026 12:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,bergmansbageri.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.stall27.se/,mobilvänliga svenska casinon,TRUE,14/01/2026 12:49,bästa mobilcasino 2026,https://klimatstudenterna.se/,TRUE,17/01/2026 13:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,stall27.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.allfortheking.se/,svenska casinon utan dolda villkor,TRUE,21/01/2026 09:14,casino utan svensk licens,https://passportintime.com/,TRUE,16/02/2026 10:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,The item has no binary field 'modified_index_page' [item 0] | upload zip2,allfortheking.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://www.rpksundsvall.se/,live casino Sverige,TRUE,14/01/2026 13:36,bästa live casinon,https://klimatstudenterna.se/,TRUE,17/01/2026 13:40,,,,,Да | 30.01.2026,Да | 30.01.2026,,Stream yields empty buffer | Edit Image,rpksundsvall.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://nordicbirth.se/,ansvarsfulla svenska casinon,TRUE,14/01/2026 13:49,online casino i Sverige,https://klimatstudenterna.se/,TRUE,17/01/2026 14:00,,,,,Да | 30.01.2026,Да | 30.01.2026,,,nordicbirth.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
https://jmas.se/,svenska casinon historia,TRUE,16/01/2026 10:33,onlinecasinon,https://klimatstudenterna.se/,TRUE,17/01/2026 14:20,,,,,Да | 30.01.2026,Да | 30.01.2026,,,jmas.se,seotech-web-media1,SE,sv,complited,complited,,04.03.2026,04.03.2026
